id,title,year,rating,votes,budget,gross_world_wide,gross_us_canada,opening_weekend_gross,genres,production_companies,wins,nominations,oscars
tt1258972,The Man with the Iron Fists,2012,5.4,65K,15000000.0,20546518.0,15634090.0,7910980.0,"['Martial Arts', 'Action']","['Arcade Pictures', 'Iron Fists']",0,0,0
tt1764234,Killing Them Softly,2012,6.2,156K,15000000.0,37930465.0,15026056.0,6812900.0,"['Dark Comedy', 'Crime', 'Drama', 'Thriller']","['Plan B Entertainment', '1984 Private Defense Contractors', 'Annapurna Pictures']",0,9,0
tt1931533,Seven Psychopaths,2012,7.1,279K,15000000.0,29347202.0,15024049.0,4174915.0,"['Caper', 'Dark Comedy', 'Gangster', 'Serial Killer', 'Comedy', 'Crime']","['CBS Films', 'Film4', 'British Film Institute (BFI)']",0,21,1
tt1592525,Lockout,2012,6.0,102K,20000000.0,32948113.0,14326864.0,6231836.0,"['Conspiracy Thriller', 'Dark Comedy', 'One-Person Army Action', 'Space Sci-Fi', 'Action', 'Sci-Fi', 'Thriller']","['EuropaCorp', 'FilmDistrict', 'Canal+']",0,0,0
tt2101441,Spring Breakers,2012,5.3,151K,5000000.0,32016127.0,14124284.0,263002.0,"['Caper', 'Coming-of-Age', 'Dark Comedy', 'Drug Crime', 'Erotic Thriller', 'Teen Drama', 'Crime', 'Drama', 'Thriller']","['Muse Productions', 'Division Films', ""O' Salvation""]",0,34,0
tt2097307,Hit and Run,2012,6.1,38K,2000000.0,16816647.0,13749300.0,4526222.0,"['Action', 'Adventure', 'Comedy']","['Exclusive Media Group', 'Panay Films', 'Primate Pictures']",0,0,0
tt1343727,Dredd,2012,7.1,301K,50000000.0,41037742.0,13414714.0,6278491.0,"['Cyberpunk', 'Drug Crime', 'Dystopian Sci-Fi', 'One-Person Army Action', 'Action', 'Crime', 'Sci-Fi']","['DNA Films', 'Peach Trees', 'Rena Films']",0,14,0
tt1540128,Playing for Keeps,2012,5.7,32K,35000000.0,30962335.0,13103272.0,5750288.0,"['Soccer', 'Comedy', 'Romance', 'Sport']","['Eclectic Pictures', 'Evil Twins (I)', 'G-BASE']",0,0,0
tt1781769,Anna Karenina,2012,6.6,109K,40600000.0,68929150.0,12816367.0,320690.0,"['Costume Drama', 'Period Drama', 'Romantic Epic', 'Drama', 'Romance']","['Universal Pictures', 'Focus Features', 'Working Title Films']",0,54,0
tt2125435,Beasts of the Southern Wild,2012,7.2,86K,1800000.0,21107746.0,12795746.0,169702.0,"['Coming-of-Age', 'Supernatural Fantasy', 'Adventure', 'Drama', 'Fantasy']","['Cinereach', 'Department of Motion Pictures', 'Court 13 Pictures']",0,135,4
tt1716777,People Like Us,2012,7.0,44K,16000000.0,12558931.0,12434778.0,4255423.0,"['Comedy', 'Drama']","['Touchstone Pictures', 'Dreamworks Pictures', 'Hemisphere Media Capital']",0,0,0
tt1840417,The Words,2012,7.0,83K,6000000.0,15950164.0,11494838.0,4750894.0,"['Drama', 'Mystery', 'Romance', 'Thriller']","['Also Known As Pictures', 'Benaroya Pictures', 'Animus Films']",0,3,0
tt1308729,Bullet to the Head,2012,5.7,53K,45000000.0,21947209.0,9489829.0,4548201.0,"['Action', 'Crime', 'Thriller']","['IM Global', 'Dark Castle Entertainment', 'Millar Gough Ink']",0,0,0
tt1663143,Fun Size,2012,5.4,16K,14000000.0,11417362.0,9409538.0,4101017.0,"['Adventure', 'Comedy', 'Crime', 'Family']","['Paramount Pictures', 'Nickelodeon Movies', 'Anonymous Content']",0,0,0
tt1764183,Arbitrage,2012,6.6,56K,12000000.0,35485056.0,7919574.0,2002165.0,"['Drama', 'Thriller', 'Financial Drama']","['Lionsgate', 'Green Room Films', 'Treehouse Pictures']",0,6,0
tt2091473,Promised Land,2012,6.6,40K,15000000.0,11039031.0,7597898.0,173915.0,['Drama'],"['Focus Features', 'Participant', 'Imagenation Abu Dhabi FZ']",0,7,0
tt1307068,Seeking a Friend for the End of the World,2012,6.7,121K,10000000.0,11681781.0,7078738.0,3822803.0,"['Dark Romance', 'Road Trip', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']","['Focus Features', 'Mandate Pictures', 'Indian Paintbrush']",0,0,0
tt1748227,The Collection,2012,6.1,56K,7500000.0,9929706.0,6842058.0,3104269.0,"['Slasher Horror', 'Horror', 'Thriller']","['LD Entertainment', 'Fortress Features']",0,0,0
tt1602620,Amour,2012,7.9,107K,8900000.0,29664140.0,6739492.0,68266.0,"['Tragedy', 'Drama']","['Les Films du Losange', 'X-Filme Creative Pool', 'Wega Film']",0,108,0
tt0975645,Hitchcock,2012,6.8,80K,15700000.0,27039669.0,6008677.0,287715.0,"['Showbiz Drama', 'Biography', 'Drama', 'Romance']","['Fox Searchlight Pictures', 'Cold Spring Pictures', 'The Montecito Picture Company']",0,29,1
tt1629757,Chasing Mavericks,2012,7.1,35K,20000000.0,7942116.0,6002756.0,2268274.0,"['Extreme Sport', 'Water Sport', 'Biography', 'Drama', 'Sport']","['Fox 2000 Pictures', 'Walden Media', 'Gran Via Productions']",0,0,0
tt1866249,The Sessions,2012,7.2,44K,1000000.0,10656155.0,6002451.0,113467.0,"['Biography', 'Comedy', 'Drama', 'Romance']","['Fox Searchlight Pictures', 'Such Much Films', 'Rhino Films']",0,64,1
tt1702425,Casa de mi Padre,2012,5.5,22K,6000000.0,8446952.0,5909483.0,2287239.0,"['Satire', 'Comedy', 'Western']","['NALA Films', 'Pantelion Films', 'Televisa Films']",0,7,0
tt1566501,For Greater Glory: The True Story of Cristiada,2012,6.5,5.4K,12000000.0,10173682.0,5672846.0,1885608.0,"['Drama', 'History', 'War', 'Western']","['Dos Corazones Films', 'NewLand Films']",0,9,0
tt1381404,The Company You Keep,2012,6.4,36K,2000000.0,20014680.0,5133027.0,131718.0,"['Political Thriller', 'Drama', 'Thriller']","['Voltage Pictures', 'Wildwood Enterprises', 'Brightlight Pictures']",0,0,0
tt1433822,The Apparition,2012,4.1,21K,17000000.0,11350665.0,4936819.0,2841488.0,"['Horror', 'Thriller']","['Warner Bros.', 'Dark Castle Entertainment', 'StudioCanal']",0,0,0
tt1862079,Safety Not Guaranteed,2012,6.9,132K,750000.0,4424699.0,4010957.0,97762.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['FilmDistrict', 'Big Beach', 'Duplass Brothers Productions']",0,18,0
tt1366365,The Cold Light of Day,2012,4.9,40K,20000000.0,16863583.0,3763583.0,1831588.0,"['Action', 'Thriller']","['Summit Entertainment', 'Intrepid Pictures', 'Galavis Film']",0,0,0
tt1985017,Atlas Shrugged II: The Strike,2012,5.3,7.7K,10000000.0,3336053.0,3336053.0,1751572.0,"['Drama', 'Mystery', 'Sci-Fi']","['Atlas 2 Productions', 'Cinema Vehicles']",0,0,0
tt2359137,Last Ounce of Courage,2012,3.5,2.1K,1200000.0,3329674.0,3329674.0,1708000.0,"['Drama', 'War']",['Toy Gun Films'],0,0,0
tt1990314,Robot & Frank,2012,7.0,66K,2500000.0,4806423.0,3325038.0,35539.0,"['Buddy Comedy', 'Caper', 'Comedy', 'Crime', 'Drama', 'Sci-Fi']","['Dog Run Pictures', 'Park Pictures', 'TBB']",0,6,0
tt1389096,Stand Up Guys,2012,6.4,58K,15000000.0,5072654.0,3310031.0,1486390.0,"['Comedy', 'Crime', 'Thriller']","['Lionsgate', 'Sidney Kimmel Entertainment', 'Lakeshore Entertainment']",0,0,0
tt2176013,Jab Tak Hai Jaan,2012,6.7,60K,7217600.0,6797958.0,3047539.0,1283585.0,"['Drama', 'Romance']",['Yash Raj Films'],0,39,0
tt1787988,Talaash: The Answer Lies Within,2012,7.2,46K,7395080.0,5277766.0,2871956.0,1638706.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Aamir Khan Productions', 'Excel Entertainment']",0,26,0
tt1869425,Filly Brown,2012,5.6,1.2K,2000000.0,2940411.0,2850357.0,1478323.0,"['Drama', 'Music']","['Cima Productions', 'Olmos Productions', 'Silent Giant Entertainment']",0,4,0
tt2082197,Barfi!,2012,8.1,89K,300000000.0,4490134.0,2804874.0,1061713.0,"['Comedy', 'Drama', 'Romance']","['UTV Motion Pictures', 'Ishana Movies']",0,40,0
tt1817676,Girl in Progress,2012,5.6,7.1K,5000000.0,4709246.0,2609412.0,1384078.0,"['Comedy', 'Drama']","['Anxiety Productions', 'Latitude Entertainment', 'Lionsgate']",0,4,0
tt1839492,Ruby Sparks,2012,7.2,107K,8000000.0,9368803.0,2540106.0,140822.0,"['Romantic Comedy', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Fox Searchlight Pictures', 'Bona Fide Productions', 'DragonCove Studios']",0,11,0
tt2112131,Dabangg 2,2012,4.8,20K,450000000.0,4216988.0,2519190.0,1019213.0,"['Cop Drama', 'One-Person Army Action', 'Action', 'Comedy', 'Crime', 'Drama']","['Arbaaz Khan Productions', 'Shree Ashtavinayak Cine Vision']",0,27,0
tt1673697,The Sapphires,2012,7.0,15K,10000000.0,20423628.0,2450867.0,38372.0,"['Biography', 'Comedy', 'Drama', 'Music', 'Romance']",['Goalpost Pictures'],0,26,0
tt2125666,The Queen of Versailles,2012,7.1,14K,1000000.0,2495706.0,2401999.0,51326.0,['Documentary'],"['Evergreen Pictures', 'BBC Storyville', 'Impact Partners']",0,27,0
tt2077851,Sleepwalk with Me,2012,6.7,12K,1000000.0,2266067.0,2266067.0,68801.0,"['Comedy', 'Drama', 'Romance']","['Bedrocket Media Ventures', 'Sleepwalkers Anonymous']",0,4,0
tt2053425,Rust and Bone,2012,7.4,71K,15550182.0,25807712.0,2062027.0,27154.0,"['Steamy Romance', 'Tragedy', 'Drama', 'Romance']","['Why Not Productions', 'Page 114', 'France 2 Cinéma']",0,73,2
tt1849718,Agneepath,2012,6.9,28K,600000000.0,26001696.0,1986748.0,1140464.0,"['Gangster', 'Tragedy', 'Action', 'Crime', 'Drama']","['Dharma Productions', 'Live Forever Productions(India)']",0,48,0
tt1491044,The Iceman,2012,6.8,81K,10000000.0,4552970.0,1969193.0,87946.0,"['Serial Killer', 'True Crime', 'Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Bleiberg Entertainment', 'Millennium Films', 'FortyFour Studios']",0,0,0
tt1954352,Crooked Arrows,2012,5.9,2.1K,13000000.0,1832541.0,1832541.0,257364.0,"['Drama', 'Sport']",['Sports Studio'],0,0,0
tt1980986,Housefull 2,2012,5.4,16K,450000000.0,24922847.0,1791780.0,847132.0,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']","['Eros Worldwide', 'Nadiadwala Grandson Entertainment', ""Nadiadwala Grandsons' (I)""]",0,14,0
tt1854236,Love Is All You Need,2012,6.5,15K,5500000.0,16722143.0,1631709.0,36746.0,"['Comedy', 'Drama', 'Romance']","['Zentropa Productions', 'Zentropa International Sweden', 'Zentropa International Köln']",0,14,0
tt1276419,A Royal Affair,2012,7.5,52K,6000000.0,14758997.0,1546761.0,38212.0,"['Period Drama', 'Biography', 'Drama', 'History', 'Romance']","['Zentropa Entertainments', 'Danmarks Radio (DR)', 'Trollhättan Film']",0,42,1
tt1613750,Kon-Tiki,2012,7.1,53K,16600000.0,22842887.0,1517410.0,22168.0,"['Adventure Epic', 'Globetrotting Adventure', 'Sea Adventure', 'Survival', 'Adventure', 'Biography', 'Drama', 'History']","['Recorded Picture Company (RPC)', 'Roenbergfilm', 'Nordisk Film Production']",0,14,1
tt1433811,Disconnect,2012,7.5,79K,10000000.0,3428048.0,1436900.0,124000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['LD Entertainment', 'Liddell Entertainment', 'Exclusive Media Group']",0,0,0
tt1996264,"For a Good Time, Call...",2012,6.0,17K,850000.0,1386088.0,1251749.0,143935.0,"['Raunchy Comedy', 'Comedy']",['AdScott Pictures'],0,0,0
tt2168910,Cocktail,2012,6.3,16K,7980000.0,2724695.0,1227789.0,647956.0,"['Comedy', 'Drama', 'Romance']","['Cocktail Film', 'Eros Worldwide', 'Illuminati Films']",0,53,0
tt1728986,Bol Bachchan,2012,5.6,10K,700000000.0,28775262.0,1216258.0,561996.0,"['Action', 'Comedy']","['Devgan Films', 'Shree Ashtavinayak Cine Vision']",0,17,0
tt1731697,The Lords of Salem,2012,5.2,33K,1500000.0,1544989.0,1165882.0,642942.0,"['Witch Horror', 'Horror', 'Thriller']","['Alliance', 'Automatik Entertainment', 'Blumhouse Productions']",0,3,0
tt1781784,Burn,2012,7.4,794,225000.0,1109276.0,1109276.0,1970.0,['Documentary'],"['Apostle', 'TBVE']",0,2,0
tt1932767,What Maisie Knew,2012,7.4,29K,6000000.0,2711379.0,1066471.0,21480.0,['Drama'],"['Red Crown Productions', 'Weinstock Productions', '10th Hole Productions']",0,8,0
tt1520498,The Oogieloves in the Big Balloon Adventure,2012,1.7,16K,20000000.0,1065907.0,1065907.0,443901.0,"['Adventure', 'Family', 'Fantasy', 'Musical']","['Big Balloon Adventure Movie', 'Kenn Viselman Presents']",0,0,0
tt1758610,Unconditional,2012,7.0,5K,2000000.0,1034448.0,1005800.0,525192.0,"['True Crime', 'Biography', 'Crime', 'Drama', 'Mystery']","['Harbinger Media Partners', 'Veracity Moving Pictures', 'Free To Love Productions']",0,0,0
tt1996310,Lore,2012,7.1,16K,4300000.0,2362019.0,970325.0,31498.0,"['Drama', 'Romance', 'War']","['Rohfilm', 'Edge City Films', 'Porchlight Films']",0,34,0
tt2077833,Rowdy Rathore,2012,5.8,25K,450000000.0,29342463.0,777373.0,381784.0,"['One-Person Army Action', 'Action', 'Comedy', 'Crime']","['Bhansali Productions', 'UTV Motion Pictures']",0,17,0
tt2178508,Son of Sardaar,2012,4.3,11K,300000000.0,1618361.0,771789.0,341552.0,"['One-Person Army Action', 'Action', 'Comedy']","['Ajay Devgn Ffilms', 'Viacom18 Motion Pictures']",0,9,0
tt1480656,Cosmopolis,2012,5.1,51K,20500000.0,7029095.0,763556.0,70339.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Alfama Films', 'Prospero Pictures', 'Kinologic Films (DC)']",0,14,0
tt0337692,On the Road,2012,6.0,44K,25000000.0,9617377.0,744296.0,39550.0,"['Road Trip', 'Adventure', 'Drama', 'Romance']","['MK2 Productions', 'American Zoetrope', 'Jerry Leider Company']",0,4,0
tt1496422,The Paperboy,2012,5.7,41K,12500000.0,3783865.0,693286.0,102706.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Millennium Films', 'Millennium Films', 'Lee Daniels Entertainment']",0,12,0
tt1602472,Two Days in New York,2012,6.0,15K,8000000.0,4058113.0,633210.0,23942.0,"['Comedy', 'Drama', 'Romance']","['Polaris Film Production & Finance', 'Tempête Sous un Crâne', 'Senator Film Produktion']",0,0,0
tt2106476,The Hunt,2012,8.3,380K,20000000.0,15886373.0,613308.0,43045.0,"['Psychological Drama', 'Tragedy', 'Drama']","['Zentropa Entertainments', 'Film i Väst', 'Zentropa International Sweden']",0,73,1
tt1230215,Not Fade Away,2012,6.0,5K,20000000.0,636399.0,610792.0,19182.0,"['Coming-of-Age', 'Period Drama', 'Teen Drama', 'Drama']","['Chase Films', 'Gran Via Productions', 'Indian Paintbrush']",0,3,0
tt1758575,Blue Like Jazz,2012,5.8,3.1K,1200000.0,595018.0,595018.0,261190.0,"['Comedy', 'Drama']",['Ruckus Films'],0,0,0
tt2375605,The Act of Killing,2012,8.2,42K,1000000.0,726324.0,486919.0,27450.0,"['Crime Documentary', 'Biography', 'Crime', 'Documentary', 'History', 'War']","['Final Cut for Real', 'Piraya Film', 'Novaya Zemlya']",0,46,1
tt1920849,Bachelorette,2012,5.3,49K,3000000.0,12128575.0,447954.0,181494.0,"['Comedy', 'Romance']","['BCDF Pictures', 'Gary Sanchez Productions', 'Strategic Motion Ventures']",0,2,0
tt2063781,Smashed,2012,6.7,18K,500000.0,499725.0,376597.0,26943.0,['Drama'],['Super Crispy Entertainment'],0,0,0
tt1714203,Piranha 3DD,2012,3.8,46K,5000000.0,8518634.0,376512.0,182237.0,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']","['Dimension Films', 'Mark Canton Productions', 'Intellectual Properties Worldwide (I)']",0,5,0
tt1872818,Liberal Arts,2012,6.7,41K,2000000.0,1150681.0,327345.0,27435.0,"['Comedy', 'Drama', 'Romance']","['BCDF Pictures', 'Strategic Motion Ventures', 'Tom Sawyer Entertainment']",0,0,0
tt1971352,Compliance,2012,6.4,38K,270000.0,592116.0,319285.0,16427.0,"['True Crime', 'Crime', 'Drama', 'History', 'Thriller']","['Bad Cop Bad Cop Film Productions', 'Dogfish Pictures', 'Muskat Filmed Properties']",0,35,0
tt2113822,Back to 1942,2012,6.9,3.8K,33000000.0,918487.0,312954.0,105702.0,"['Drama', 'History', 'War']","['China Film Group Corporation (CFGC)', 'Emperor Film Production', 'Huayi Brothers Media']",0,21,0
tt2202471,Love,2012,6.5,1.7K,10000000.0,1533874.0,309200.0,83178.0,"['Drama', 'Romance']","['Honto Production', 'Huayi Brothers Media']",0,19,0
tt1656186,Stolen,2012,5.5,47K,35000000.0,17415418.0,304318.0,183125.0,"['Dark Comedy', 'Action', 'Crime', 'Thriller']","['Millennium Films', 'Millennium Films', 'Saturn Films']",0,0,0
tt1816518,Ernest & Celestine,2012,7.8,23K,9600000.0,8170333.0,262075.0,13078.0,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Drama', 'Family', 'Fantasy']","['La Parti Productions', 'Les Armateurs', 'Maybe Movies']",0,15,1
tt1604589,My Uncle Rafael,2012,5.1,224,1300000.0,243616.0,243616.0,109747.0,['Comedy'],"['World Entertainment Connections', 'Richmond Media Entertainment', 'The Nickel Palace']",0,0,0
tt2363471,The Summit,2012,6.8,5.5K,1000000.0,277651.0,243550.0,20904.0,['Documentary'],"['Image Now', 'Fantastic Films', 'Passion Pictures']",0,5,0
tt1211890,Middle of Nowhere,2012,6.6,2K,200000.0,236806.0,236806.0,67909.0,['Drama'],"['Forward Movement', 'Kandoo Films']",0,21,0
tt1706317,Tezz,2012,4.1,2.7K,400000000.0,4305016.0,229931.0,148133.0,"['Action', 'Crime', 'Drama', 'Thriller']",['United 7 Entertainment'],0,0,0
tt1855401,Tim and Eric's Billion Dollar Movie,2012,5.3,11K,3000000.0,223580.0,201436.0,87475.0,['Comedy'],"['2929 Productions', 'Abso Lutely Productions', 'Bobby Weisman Caterers']",0,0,0
tt2070776,Populaire,2012,6.8,13K,13000000.0,12698385.0,179091.0,15690.0,"['Comedy', 'Romance', 'Sport']","['Trésor Films', 'Compagnie Cinématographique Européenne, La', 'France 3 Cinéma']",0,10,0
tt1706687,Monumental: In Search of America's National Treasure,2012,5.2,874,500000.0,177729.0,177729.0,28340.0,"['Faith & Spirituality Documentary', 'Political Documentary', 'Documentary', 'History']",['Pyro Pictures'],0,0,0
tt1995260,Battlefield America,2012,2.6,1.5K,15000000.0,252805.0,172000.0,113882.0,"['Drama', 'Musical']",['Brian & Barrett Pictures'],0,0,0
tt1673376,Free the Mind,2012,6.3,454,450000.0,168916.0,157201.0,12215.0,"['Adventure', 'Documentary']","['Danmarks Radio (DR)', 'Making Movies', 'Special Broadcasting Service (SBS)']",0,0,0
tt1907707,Luv,2012,5.9,2.3K,3000000.0,156996.0,156996.0,83194.0,"['Crime', 'Drama']","['LUV Films 5', 'Gordon Bijelonic / Datari Turner Films', 'Hollywood Studios']",0,4,0
tt1560479,Deadtime,2012,2.3,302,25000.0,156072.0,156072.0,30240.0,"['Horror', 'Thriller']",['Spooked Films'],0,0,0
tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,7.1,1K,500000.0,152791.0,152791.0,13802.0,['Documentary'],['Kino Lorber'],0,0,0
tt2062645,Made In Mexico,2012,6.9,700,2000000.0,1042673.0,151133.0,76123.0,"['Documentary', 'History', 'Music', 'Musical']",['El Mall'],0,0,0
tt1954701,A Coffee in Berlin,2012,7.3,18K,300000.0,2826333.0,150275.0,3918.0,"['Comedy', 'Drama']","['Schiwago Film', 'Chromosom Film', 'Hessischer Rundfunk (HR)']",0,23,0
tt1606829,The Other Dream Team,2012,8.3,3.7K,500000.0,135228.0,135228.0,19821.0,"['Basketball', 'Sports Documentary', 'Documentary', 'Sport']","['Sorrento Productions', 'Berliner 76 Entertainment']",0,0,0
tt2165735,Drug War,2012,7.0,11K,100000000.0,24676341.0,128195.0,5926.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Beijing Hairun Pictures Company', 'Huaxia Film Distribution', 'CCTV Movie Channel']",0,28,0
tt1763264,No One Lives,2012,6.0,25K,2900000.0,1048704.0,74918.0,47800.0,"['Psychological Horror', 'Slasher Horror', 'Splatter Horror', 'Horror', 'Thriller']","['Milk & Media', 'Constance Media', 'Pathe UK']",0,0,0
tt2205591,Runaway Slave,2012,6.8,306,100000.0,71737.0,71737.0,3626.0,"['Documentary', 'History']",['Ground Floor Video'],0,0,0
tt1820488,War Witch,2012,7.0,7.6K,3500000.0,313387.0,70544.0,8714.0,"['Drama', 'War']","['Item 7', 'Shen Studio', 'Canadian Film or Video Production Tax Credit (CPTC)']",0,14,1
tt2262212,Taur Mittran Di,2012,6.5,111,30000000.0,80879.0,69510.0,49926.0,"['Action', 'Comedy', 'Drama']",['Eros Worldwide'],0,0,0
tt1667310,Deadfall,2012,6.2,41K,12000000.0,1946254.0,66351.0,19391.0,"['Heist', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Action', 'Adventure', 'Crime', 'Drama', 'Thriller']","['Magnolia Pictures', 'StudioCanal', '2929 Productions']",0,0,0
tt2023690,Sightseers,2012,6.5,31K,1300000.0,2122909.0,61782.0,7384.0,"['Dark Comedy', 'Satire', 'Adventure', 'Comedy', 'Crime', 'Horror', 'Romance']","['StudioCanal', 'Film4', 'British Film Institute (BFI)']",0,18,0
tt1995341,It's a Disaster,2012,6.4,12K,500000.0,60818.0,60818.0,15305.0,"['Dark Comedy', 'Comedy', 'Drama']","['Vacationeer Productions', 'Attainment Media Group', 'ARM Entertainment (II)']",0,0,0
tt2190367,Neighboring Sounds,2012,7.1,9K,1860000.0,467491.0,60255.0,12666.0,"['Drama', 'Thriller']","['Hubert Bals Fund', 'CinemaScópio']",0,23,0
tt2552316,Sagrada: The Mystery of Creation,2012,6.5,252,1000000.0,78973.0,58755.0,2009.0,['Documentary'],['Fontana Film'],0,0,0
tt1780762,Aftershock,2012,4.8,13K,2000000.0,294696.0,58510.0,40179.0,"['Disaster', 'Action', 'Adventure', 'Drama', 'Horror', 'Thriller']","['Sobras International Pictures', 'Cross Creek Pictures', 'Dragonfly Entertainment']",0,0,0
tt2071441,Dangerous Liaisons,2012,6.0,2.1K,31000000.0,2074864.0,54000.0,18027.0,"['Costume Drama', 'Period Drama', 'Tragic Romance', 'Drama', 'Mystery', 'Romance']",['Zonbo Media'],0,0,0
tt1748179,Red Lights,2012,6.2,68K,14000000.0,14107313.0,52624.0,10340.0,"['Drama', 'Fantasy', 'Mystery']","['Millennium Films', 'Cindy Cowan Entertainment', 'First Generation Films']",0,0,0
tt2371411,Painted Skin: The Resurrection,2012,6.2,3.7K,150000000.0,2455359.0,50425.0,17791.0,"['Fantasy', 'Mystery', 'Romance']","['Kylin Pictures', 'Ningxia Film Group']",0,10,0
tt2051818,"All's Well, Ends Well 2012",2012,5.0,370,8500000.0,3466061.0,47919.0,23250.0,['Comedy'],"['Icon Pictures', 'Pegasus Motion Pictures']",0,0,0
